b0,b1,b2,b3,b4,b5
255,176,233,165,64,49
203,118,211,220,168,201
9,20,204,53,87,142
93,252,244,211,86,236
166,240,23,250,19,117
215,207,142,197,219,237
237,24,184,146,177,169
203,220,127,239,98,70
239,30,249,185,76,195
158,14,127,51,92,62
89,247,131,228,122,155
236,161,205,153,59,97
72,37,88,177,92,114
28,212,0,108,104,159
138,170,9,107,170,41
23,182,24,133,45,8
56,25,214,118,179,172
39,8,53,121,194,84
99,174,113,111,255,31
27,204,181,51,169,134
227,115,174,180,86,43
7,189,105,154,30,157
78,103,78,165,161,99
226,205,135,38,130,116
9,36,202,4,34,179
8,156,221,188,105,197
87,6,102,27,55,197
108,52,28,217,226,47
22,152,89,37,228,163
60,8,144,13,57,148
83,78,15,22,136,216
253,211,120,188,67,140
200,250,244,75,103,152
94,64,207,6,220,44
181,5,164,155,52,235
180,172,245,147,209,244
24,2,42,63,155,59
216,57,192,92,5,105
153,109,22,42,32,14
13,19,239,141,148,138
206,54,104,83,176,163
89,56,134,188,132,0
52,246,40,224,108,225
56,233,199,116,42,170
41,214,0,192,61,87
194,46,199,98,127,189
159,166,24,116,8,114
8,235,238,116,84,238
23,20,54,31,82,47
199,88,203,228,168,93
133,252,216,166,237,208
130,210,245,153,84,63
108,54,143,88,181,2
120,80,196,130,229,216
146,249,73,150,174,194
26,146,109,158,35,36
142,127,26,121,205,73
79,183,35,133,199,83
213,113,100,186,243,227
150,101,7,52,143,165
179,210,216,128,42,161
243,191,170,121,30,231
22,112,203,0,199,192
220,1,51,80,129,205
96,44,157,194,32,176
188,41,20,65,50,73
71,184,251,193,242,59
196,214,237,184,105,175
224,50,190,194,71,53
86,150,8,41,7,200
213,31,233,186,64,238
18,155,174,61,205,234
43,49,21,49,23,186
115,31,61,101,152,36
15,55,105,123,47,203
25,195,162,222,157,120
195,170,59,17,167,187
162,212,224,0,57,224
82,178,255,193,197,89
77,119,201,205,41,243
16,250,40,204,238,71
81,86,84,18,145,55
154,174,43,68,75,77
176,161,181,152,224,56
30,143,167,143,189,166
166,40,76,170,92,132
166,162,69,131,3,103
68,244,253,90,225,82
206,240,233,126,146,119
7,68,164,95,131,203
191,111,224,181,232,226
39,19,201,48,124,119
2,114,51,35,77,60
252,130,33,116,40,241
54,105,41,167,211,43
251,186,109,165,220,246
60,79,255,31,158,190
10,190,225,87,94,186
218,24,126,247,168,87
193,176,205,36,110,21
1,121,202,57,18,205
30,110,218,0,135,114
230,206,226,253,228,171
223,123,91,202,201,127
156,131,182,112,51,71
161,109,168,249,248,26
143,141,32,94,99,149
92,42,58,21,187,29
201,129,9,54,87,226
157,141,19,117,61,165
133,240,228,177,127,209
37,38,198,1,170,11
48,147,162,15,8,141
253,47,14,186,90,127
249,135,179,29,105,96
49,181,108,221,19,175
227,20,182,21,107,101
175,162,183,159,83,30
184,170,126,52,4,105
30,102,63,178,154,52
82,173,61,84,203,113
83,138,101,250,1,223
93,182,53,28,164,179
200,138,54,182,120,62
209,145,38,216,217,159
230,166,19,167,195,210
240,94,144,57,5,230
105,11,70,202,126,113
221,107,57,33,21,101
126,63,250,142,222,67
14,126,123,123,5,255
104,58,247,159,103,33
162,219,136,163,58,111
89,8,144,199,197,13
140,113,42,32,85,123
119,5,71,83,232,24
242,252,208,233,43,178
194,17,33,193,5,86
228,86,188,113,101,43
193,158,33,206,15,15
132,122,236,255,8,16
225,251,216,51,92,228
211,231,119,35,110,111
42,245,249,227,30,76
77,102,223,5,9,54
197,15,193,209,59,175
108,136,203,153,0,245
129,187,248,37,183,181
144,245,13,32,177,94
38,43,241,32,221,26
55,40,88,182,133,154
11,165,125,198,240,103
1,174,8,239,113,0
140,72,235,231,6,202
125,89,230,151,142,211
190,38,17,229,4,214
155,105,193,153,109,221
245,195,124,139,56,49
144,31,12,196,112,129
215,49,223,120,150,96
26,240,222,156,146,230
22,190,177,142,24,174
125,107,183,142,138,205
99,214,20,138,137,226
83,147,110,20,100,108
120,97,81,52,169,253
236,20,95,45,183,92
80,255,0,171,138,188
69,245,109,149,233,36
235,156,0,234,63,191
29,38,253,64,189,26
55,222,119,93,25,183
8,35,217,223,250,236
49,185,51,104,230,78
65,23,60,125,124,100
49,206,192,101,241,117
154,18,146,81,126,211
227,253,2,235,154,58
16,113,111,131,254,82
131,242,213,144,43,9
9,46,34,250,32,84
124,169,24,214,184,104
127,34,137,5,120,69
86,18,175,216,107,98
164,30,50,140,169,37
145,198,255,141,207,142
10,31,16,18,224,158
37,241,46,217,29,16
227,11,252,53,77,131
55,233,153,132,173,156
191,191,113,108,236,174
157,131,132,157,167,254
182,219,209,127,120,253
19,193,68,104,41,97
111,248,48,94,0,37
9,107,10,159,177,156
39,238,167,141,163,227
10,168,148,218,88,120
184,106,133,108,77,186
221,177,118,71,233,118
210,167,112,216,39,24
182,137,105,169,250,45
158,19,105,68,231,53
118,91,110,37,142,137
193,202,75,34,11,230
55,139,146,69,2,192
152,85,9,74,39,131
56,33,70,227,183,66
92,101,74,173,226,30
247,231,33,131,10,241
211,46,195,151,76,237
80,21,189,96,62,184
193,84,129,130,157,133
104,184,238,203,133,146
189,66,146,163,204,40
4,200,208,47,30,65
14,54,105,67,26,246
31,146,175,133,70,4
152,108,11,25,150,155
251,229,208,63,0,1
250,251,141,76,208,154
145,253,134,20,13,114
35,138,78,177,32,35
176,71,53,166,182,250
236,184,61,178,152,242
168,135,62,248,175,166
104,26,216,166,111,232
117,146,163,123,217,160
13,141,203,160,42,44
174,138,135,192,37,212
160,164,65,176,212,92
176,246,213,81,238,83
221,162,182,243,157,197
245,114,42,133,146,5
196,62,39,191,189,197
117,243,58,42,214,55
114,11,206,245,173,114
156,107,229,233,169,62
201,77,13,197,158,102
171,205,210,88,252,0
206,254,140,69,112,235
40,241,131,125,168,98
95,124,133,215,43,142
1,43,72,129,253,120
25,110,44,24,164,174
159,187,196,12,7,242
141,77,127,175,89,141
22,52,244,65,225,105
68,108,149,47,146,135
115,219,241,136,211,19
246,99,126,125,184,44
16,182,155,21,168,71
143,79,2,38,88,219
19,107,76,243,3,207
14,72,117,48,59,129
94,3,149,18,205,212
217,194,221,203,43,28
104,4,154,232,234,135
83,106,85,183,178,229
11,185,15,224,78,105
152,76,62,102,164,10
191,148,119,142,114,3
6,116,228,36,75,142
182,166,204,141,221,182
49,109,52,132,168,169
189,85,153,73,232,98
14,207,14,68,121,78
107,99,185,115,54,221
172,150,206,245,154,76
177,107,25,198,254,144
6,99,69,168,95,58
36,69,201,249,67,27
26,118,113,217,175,188
6,135,189,37,189,32
32,209,243,111,17,129
34,214,152,81,2,113
124,214,77,251,105,178
219,84,105,9,175,35
208,59,73,2,9,0
10,87,86,132,191,249
56,149,22,107,228,217
78,172,196,60,63,206
126,121,44,181,242,46
93,109,144,204,213,38
191,19,188,85,250,65
250,199,122,173,61,251
38,247,19,83,12,11
4,214,182,102,16,245
173,84,19,89,77,170
49,58,254,73,136,206
80,142,141,7,49,179
127,216,47,110,103,21
20,176,85,99,236,80
176,124,186,19,145,230
155,255,243,186,144,174
21,10,88,11,17,120
167,196,42,59,40,239
203,195,117,159,206,179
246,158,178,160,67,168
199,113,14,171,155,33
102,164,118,156,148,156
38,237,240,234,146,34
29,33,152,204,238,137
76,23,199,141,142,117
89,7,171,229,141,14
172,222,127,193,63,133
109,150,58,163,19,19
116,48,198,141,137,173
97,84,3,254,149,126
23,227,121,105,166,75
8,248,202,168,222,136
198,44,196,221,187,0
53,177,247,251,188,166
115,168,50,52,39,249
198,143,212,226,52,255
235,21,117,156,218,12
208,110,251,59,94,191
139,205,235,14,41,161
71,93,240,250,126,75
156,72,144,151,153,76
20,94,213,152,66,144
248,70,19,28,180,12
94,197,67,186,169,34
118,41,248,2,80,181
72,192,107,47,5,18
136,28,147,161,45,186
27,87,87,102,101,216
99,95,16,2,228,41
157,57,84,20,120,202
71,3,213,177,192,201
212,71,226,66,213,133
21,131,127,62,233,109
22,234,45,179,112,65
3,70,233,202,119,13
64,79,250,239,156,52
78,6,186,84,238,250
228,198,183,64,60,1
123,136,66,188,167,30
224,34,248,236,229,231
169,5,9,152,93,175
18,104,175,239,19,183
197,74,233,21,253,98
37,149,241,183,186,140
172,105,82,203,222,62
70,109,96,22,63,65
166,253,13,196,12,58
90,38,235,143,255,135
4,235,208,220,206,66
141,36,165,83,109,225
46,155,72,238,128,101
98,107,110,156,162,125
204,60,141,204,76,123
237,12,143,77,38,151
32,205,107,84,176,18
229,101,26,147,165,249
22,34,31,55,10,94
208,173,216,80,92,134
99,24,116,123,68,42
209,184,71,117,199,150
163,173,152,83,161,128
111,13,8,238,239,36
225,134,232,36,245,17
227,8,205,50,45,182
96,171,122,165,160,105
22,235,151,45,202,150
218,77,86,147,99,159
31,108,224,237,108,191
28,91,214,182,111,54
236,255,248,238,50,211
144,38,181,221,43,48
60,22,101,81,120,147
177,136,203,236,64,185
95,62,66,179,24,140
156,128,120,115,120,63
251,171,220,125,126,252
185,120,167,27,143,47
125,203,183,155,249,161
51,193,75,38,221,209
17,246,147,209,90,62
66,1,53,176,44,78
217,190,27,135,216,35
131,13,170,156,157,217
37,127,143,59,192,42
168,102,200,6,203,54
30,99,159,232,33,190
142,162,179,79,155,44
142,33,61,147,53,104
30,32,243,110,172,175
93,189,143,227,170,127
49,122,79,229,66,208
48,173,206,244,224,188
63,69,234,130,252,72
249,232,214,164,202,243
195,185,28,135,114,255
61,237,210,224,31,69
154,222,154,95,151,85
119,220,7,210,101,51
164,199,221,138,134,75
25,115,238,157,223,172
243,163,145,230,227,23
172,114,92,32,14,214
15,224,94,132,192,26
213,124,125,235,191,242
25,132,164,87,161,115
132,120,51,178,84,236
249,76,241,178,169,124
24,82,83,12,89,6
249,87,67,114,226,47
214,87,142,66,191,187
94,232,76,61,161,123
212,2,50,238,92,8
161,162,144,104,123,248
199,144,30,174,220,236
181,4,93,157,91,125
87,201,117,5,130,195
44,77,137,106,236,227
214,196,131,180,241,97
220,78,127,30,140,142
108,3,55,4,133,4
75,209,193,133,101,230
9,229,199,52,242,93
62,159,206,163,137,68
174,137,181,135,252,225
82,155,104,145,162,50
221,63,161,38,120,238
87,185,197,239,179,249
215,31,77,9,37,147
200,34,240,120,246,231
118,238,90,183,144,185
162,87,40,234,155,230
78,221,197,177,89,245
150,124,136,235,27,130
240,130,136,71,74,45
96,29,92,87,170,90
154,171,199,23,247,222
18,179,209,189,35,1
243,217,16,29,197,167
85,198,195,88,101,208
116,136,196,177,115,51
250,212,13,90,167,96
120,136,243,131,148,40
141,0,155,26,147,193
111,161,248,38,94,196
74,42,67,219,63,30
104,90,156,30,13,227
173,211,113,32,155,255
145,175,5,40,57,166
38,150,254,204,159,231
124,153,45,94,235,161
103,204,160,137,219,11
45,147,177,255,91,195
122,229,215,2,75,155
107,153,233,248,27,200
248,165,140,153,31,153
124,7,233,178,35,143
176,167,232,247,95,94
173,124,126,90,70,218
168,24,21,169,31,197
136,175,249,43,107,243
106,105,228,236,106,82
222,228,112,224,213,79
184,81,92,235,142,58
219,166,45,65,165,200
42,181,15,238,153,157
35,196,81,3,135,66
145,49,180,88,136,135
105,101,57,253,21,84
123,222,223,88,2,167
220,119,163,198,76,21
169,20,56,10,206,183
184,121,53,68,132,11
86,149,161,195,234,200
222,119,80,60,6,31
32,46,179,92,175,46
178,202,70,97,185,117
187,81,1,31,178,158
115,170,102,70,84,177
149,37,213,149,131,226
23,44,87,172,49,57
34,119,91,163,221,65
194,163,211,249,209,70
157,74,129,47,166,84
3,59,107,206,113,73
215,40,34,201,232,49
176,32,123,192,85,225
21,162,24,62,171,183
130,159,17,247,136,131
253,250,32,169,236,99
221,41,104,169,48,11
120,159,65,31,203,174
220,79,151,112,252,46
56,69,119,225,33,254
3,88,10,78,190,173
24,83,99,197,163,205
58,40,198,192,192,224
135,208,68,187,98,187
63,10,81,120,1,228
200,35,147,38,198,93
229,57,78,86,170,35
88,210,29,6,72,47
9,75,222,91,44,221
116,179,245,47,213,174
180,117,186,161,161,16
158,51,74,150,180,1
238,207,121,223,142,25
68,145,222,23,57,175
135,85,31,167,134,97
177,17,145,139,129,54
101,222,132,46,8,169
147,21,35,223,134,188
89,161,106,126,126,218
147,144,146,63,250,230
19,213,120,114,113,16
120,123,88,168,20,182
249,113,78,140,155,84
7,106,82,186,199,124
234,195,129,186,158,38
74,58,205,204,143,57
132,99,148,4,210,19
5,192,107,148,113,3
235,14,66,241,98,157
151,114,28,123,7,194
29,247,120,120,66,227
92,107,138,112,193,191
76,44,226,225,204,36
242,37,162,84,97,3
154,28,90,88,216,176
253,167,140,105,31,125
20,149,123,62,242,33
200,85,114,193,220,252
202,171,16,49,166,252
69,107,108,119,7,148
194,122,123,31,213,127
191,192,39,53,169,77
45,142,133,248,37,113
238,197,97,159,164,156
173,5,113,164,45,92
205,200,174,220,204,154
177,61,100,131,99,200
47,228,205,120,168,131
16,230,213,252,240,33
103,13,203,227,149,142
46,83,36,185,41,16
124,179,190,67,9,228
11,188,122,21,139,71
122,156,139,165,132,14
74,140,67,16,130,51
157,111,59,116,113,241
125,28,223,135,161,28
163,49,104,171,23,101
121,234,109,220,99,42
72,164,220,25,87,27
76,153,235,87,249,9
58,216,131,197,229,8
122,251,187,45,27,92
252,100,60,244,33,145
219,121,66,172,167,236
40,4,240,66,45,71
91,121,84,225,58,66
108,197,1,32,164,39
142,43,140,201,238,33
92,35,192,45,65,121
17,202,165,218,202,20
89,97,165,229,244,131
255,139,179,90,245,16
227,59,248,203,198,132
252,17,198,160,165,184
233,77,127,192,88,127
210,138,33,176,178,81
162,141,50,20,40,43
218,114,238,90,56,143
113,235,168,24,112,179
217,28,4,104,63,134
217,225,226,113,150,132
92,146,131,15,122,0
36,87,222,143,236,230
141,170,204,5,43,21
180,193,154,255,88,119
251,102,148,237,159,222
183,156,9,136,58,249
16,219,119,136,45,6
108,110,243,217,162,155
93,128,178,160,157,204
77,74,97,62,145,224
131,179,225,217,28,131
191,149,22,156,171,117
158,166,50,106,124,159
45,227,183,47,250,233
247,173,208,78,3,142
41,204,44,183,31,255
119,46,167,10,248,62
145,125,139,174,142,38
162,254,33,162,28,61
205,207,13,228,11,107
215,179,154,53,210,76
146,201,208,229,118,69
71,145,250,212,148,113
61,251,38,115,112,230
178,245,196,13,124,83
216,35,45,101,225,6
46,168,18,28,26,146
14,248,5,57,2,99
121,146,10,146,122,59
128,101,189,115,48,83
186,143,252,226,147,83
248,70,236,29,176,113
199,197,51,79,51,194
4,231,171,212,37,221
5,149,234,226,6,138
194,243,91,78,125,176
54,104,129,51,234,67
13,74,115,91,30,61
200,109,1,21,250,178
182,9,167,181,148,121
104,140,193,31,143,205
241,214,57,181,209,43
232,33,220,52,246,235
47,120,235,241,195,25
83,201,161,163,206,78
107,106,1,246,233,38
200,207,44,178,209,123
25,100,235,95,4,186
136,251,85,64,51,167
162,174,185,182,85,75
200,243,241,203,19,91
77,230,194,254,49,164
105,143,161,166,147,178
46,184,194,246,21,119
173,50,97,116,175,139
97,77,6,78,150,140
90,252,86,182,225,227
14,61,232,167,52,128
154,238,214,74,45,181
218,124,223,17,60,43
157,1,185,251,24,43
190,202,37,61,101,16
56,121,1,238,129,144
241,167,63,107,130,120
8,146,65,197,94,152
126,214,26,224,113,253
100,19,71,250,119,93
62,94,75,133,199,92
42,32,14,184,222,226
150,36,30,174,170,223
50,210,228,166,24,189
13,10,207,115,99,29
35,37,131,66,13,113
97,136,98,151,144,32
166,41,145,138,205,200
84,37,218,218,51,66
99,39,183,77,67,201
249,193,172,124,123,121
33,234,110,62,248,95
124,53,19,249,71,8
20,55,67,33,150,82
152,38,51,140,167,99
196,182,125,5,49,50
16,7,160,60,5,217
33,93,96,183,229,244
174,7,138,174,66,97
189,96,0,83,151,28
145,249,237,251,249,90
32,24,170,172,75,3
7,196,97,85,164,51
36,161,185,230,226,103
106,74,84,229,48,60
224,99,231,171,248,183
79,151,99,138,62,209
169,197,152,1,50,228
237,227,245,143,54,151
5,175,208,211,143,2
28,238,137,200,203,188
175,234,165,53,178,99
59,111,219,44,120,250
131,174,86,49,125,252
235,239,90,163,32,34
207,202,28,106,13,245
7,64,179,123,247,241
143,243,22,9,2,233
233,205,102,249,121,200
101,202,245,38,14,166
128,228,20,109,189,58
149,30,167,227,174,147
52,202,141,153,253,16
213,250,137,90,8,97
248,193,54,168,24,147
228,151,32,124,233,149
41,2,98,46,132,226
232,116,93,249,75,68
234,239,180,252,12,100
226,201,92,161,93,208
147,157,91,39,74,170
194,36,23,17,141,4
111,59,123,234,84,8
76,227,161,26,9,165
247,70,252,198,23,180
118,3,98,56,206,46
194,44,34,162,198,26
76,231,71,233,122,78
183,54,109,183,245,114
217,112,40,17,206,31
99,218,19,154,23,170
120,136,140,81,139,62
167,121,69,238,222,215
55,131,139,35,148,22
12,65,195,92,167,121
82,173,40,8,224,213
235,189,105,11,83,42
95,117,177,94,111,44
165,172,5,61,97,26
134,117,182,225,94,69
229,16,201,200,113,167
9,247,155,247,249,212
28,53,105,108,89,231
62,106,79,99,132,150
58,224,104,100,134,103
25,19,172,22,48,132
115,199,125,61,125,192
215,124,223,244,136,114
135,20,43,225,211,81
254,98,203,159,233,249
11,214,74,33,195,232
131,134,62,116,6,159
120,245,18,253,193,69
120,158,177,238,156,202
225,34,103,64,151,79
157,62,127,149,72,58
3,181,210,96,62,206
5,160,111,68,135,93
104,108,65,63,1,177
163,144,184,247,23,172
129,159,62,190,54,151
130,190,237,83,151,171
174,221,251,240,252,11
91,104,134,17,212,123
77,22,187,150,131,49
135,233,113,233,31,214
14,93,138,3,69,15
126,77,204,160,8,57
208,243,13,22,153,217
224,1,141,162,171,75
140,170,113,172,89,157
196,71,85,196,151,222
148,50,11,138,64,81
221,85,90,156,206,153
234,204,133,198,107,43
9,211,7,170,33,111
61,82,73,69,145,209
56,31,17,87,175,64
110,202,126,168,242,168
189,192,66,202,235,57
107,221,196,149,178,117
12,32,112,19,208,179
196,204,150,62,54,71
73,183,41,128,91,40
174,141,78,62,43,230
185,39,162,40,216,125
187,159,164,249,207,44
44,23,1,173,255,214
241,173,14,89,65,194
113,64,197,14,70,12
10,102,204,149,237,74
191,168,70,171,61,200
50,65,193,250,173,152
152,111,197,216,41,187
153,167,151,87,205,233
94,50,165,50,178,82
122,227,25,151,243,48
124,39,211,61,176,214
181,154,159,45,243,28
16,59,158,241,89,75
209,190,96,238,197,35
61,107,98,5,32,177
150,61,46,77,251,67
44,27,187,198,53,142
104,145,131,60,138,100
223,106,131,129,80,212
18,31,78,176,107,23
157,12,177,248,185,131
155,125,214,53,80,87
34,230,71,138,159,4
220,85,206,156,213,151
120,153,125,245,77,40
249,148,7,203,46,147
9,91,202,81,226,140
91,201,147,117,51,115
15,131,237,246,139,187
25,37,39,226,148,128
22,233,60,172,107,8
222,249,40,197,246,210
126,126,198,70,105,32
251,125,169,59,128,41
52,228,113,130,144,70
29,161,185,106,250,110
241,152,87,180,216,58
37,246,80,162,25,206
127,204,239,188,179,255
192,67,66,198,18,91
183,223,13,218,50,109
80,53,147,1,214,151
117,111,63,141,1,244
139,11,5,132,147,10
239,13,118,249,217,52
97,148,251,108,167,171
190,26,122,186,58,240
74,211,221,134,236,137
232,205,144,6,147,43
27,53,195,90,103,166
234,30,0,33,216,183
124,252,94,120,132,40
74,198,159,160,76,192
115,207,83,14,235,57
92,59,14,172,52,2
146,94,232,170,70,122
245,188,175,114,128,21
55,122,4,233,155,124
50,116,116,129,250,12
60,253,112,35,207,190
21,175,225,126,13,117
1,217,247,175,223,179
113,105,46,77,171,98
68,70,178,139,93,45
239,178,235,15,203,203
14,116,56,159,94,250
231,158,39,242,107,1
156,93,55,95,9,75
11,26,38,122,100,119
7,242,203,31,201,228
249,167,62,98,199,222
25,19,29,39,112,23
77,51,222,179,241,44
188,33,96,71,25,97
245,160,50,81,46,68
95,64,236,65,243,155
235,248,0,45,12,75
29,145,216,21,62,93
230,154,224,165,148,51
3,111,70,137,93,236
37,140,44,52,71,178
179,210,88,241,201,137
191,28,195,240,97,53
42,54,174,25,183,34
34,33,237,72,82,95
124,172,191,245,64,122
218,184,242,197,174,225
227,184,157,70,202,187
100,203,181,66,86,22
41,253,75,83,216,129
137,136,204,205,5,19
142,53,162,216,213,107
136,200,200,48,234,47
63,194,175,100,191,202
236,23,115,201,34,67
184,187,225,64,130,227
161,125,90,243,159,252
208,142,1,153,223,8
195,201,159,16,129,73
205,240,95,148,87,165
2,151,0,205,233,55
154,147,28,63,12,109
137,184,180,101,14,82
31,60,128,135,132,193
69,118,124,188,27,197
47,49,112,27,243,189
230,85,122,171,194,85
221,67,190,19,217,62
82,137,195,191,127,221
86,77,42,183,106,112
229,138,53,149,69,40
182,109,152,179,207,225
65,128,14,5,200,240
255,17,115,238,33,237
101,246,11,84,252,153
248,134,158,175,73,68
237,173,219,191,82,60
142,6,149,144,190,241
149,128,56,202,255,114
43,78,39,46,1,47
112,131,194,158,121,35
76,9,203,164,199,35
96,69,214,143,58,24
189,25,228,44,29,122
164,119,132,140,162,243
11,104,159,99,73,227
50,113,128,120,123,78
161,95,115,33,117,199
63,79,226,59,139,81
176,162,25,174,255,162
39,68,15,150,164,216
111,74,177,83,189,206
171,213,45,168,227,98
245,245,221,175,30,198
233,47,124,218,254,1
144,55,95,197,1,154
25,105,208,152,180,151
1,18,114,230,127,75
237,33,73,179,129,46
108,118,81,238,23,192
248,95,13,26,125,115
26,215,44,213,199,127
205,233,86,189,252,60
179,224,18,54,96,104
70,19,218,138,127,240
0,247,163,216,244,93
46,164,109,83,105,26
190,31,227,172,84,187
163,184,75,251,70,190
98,30,210,228,221,223
249,249,241,235,150,170
180,189,61,102,29,255
38,94,88,177,182,39
66,8,196,27,25,130
238,122,46,76,8,135
174,198,137,173,203,183
95,135,5,124,217,15
182,9,31,110,193,157
225,248,217,194,150,233
209,56,146,150,214,178
213,133,51,0,216,198
55,9,174,6,207,24
14,77,228,199,109,135
153,90,130,156,44,206
173,240,220,93,123,84
140,52,38,20,193,25
231,99,199,88,145,161
213,240,3,186,77,241
85,23,171,235,229,226
107,69,61,158,214,61
204,192,71,192,58,253
193,253,42,240,236,158
146,251,248,45,40,184
175,219,203,12,109,176
186,36,97,254,166,231
18,183,186,201,47,149
161,70,122,209,10,24
198,4,203,133,64,217
205,20,98,140,182,60
69,58,49,170,4,157
101,162,180,106,161,97
222,62,11,62,28,199
240,203,214,132,210,84
89,157,66,69,88,128
43,192,230,115,2,31
113,103,20,65,151,46
100,142,71,234,199,217
136,102,60,123,227,219
171,9,165,117,168,224
244,20,180,245,168,192
235,130,186,177,0,192
58,217,54,66,64,211
74,95,160,159,161,14
84,97,15,89,24,135
167,236,174,232,176,216
98,244,216,73,81,38
236,34,168,194,17,223
73,177,79,11,194,52
100,1,159,107,32,238
243,58,186,115,119,116
97,213,3,192,60,2
195,125,34,188,95,234
129,133,81,5,207,54
250,190,16,185,215,32
230,243,13,225,57,179
74,135,147,65,106,180
157,43,39,104,222,161
132,117,63,178,122,79
73,234,104,110,153,34
114,124,245,247,226,219
43,189,33,143,52,138
113,125,164,65,60,22
175,247,62,142,14,207
229,90,44,0,197,216
25,206,20,81,68,124
155,246,92,53,226,29
184,75,243,219,48,7
213,216,80,247,180,219
76,81,78,234,232,157
86,184,172,66,151,200
48,5,21,192,144,118
42,64,50,207,96,167
235,166,155,229,107,202
195,97,6,130,8,135
137,231,10,162,31,24
35,236,133,85,52,110
87,149,229,178,82,139
247,202,109,13,214,100
108,106,50,183,208,87
0,56,54,72,191,220
203,119,212,1,175,36
8,152,146,152,247,229
217,43,224,91,237,167
154,40,115,242,133,223
29,47,60,185,65,197
85,153,242,86,42,159
167,70,216,123,0,207
75,78,156,199,60,183
233,149,134,196,211,31
222,209,123,228,106,151
73,223,254,97,85,196
24,179,62,51,95,27
185,213,208,204,49,183
86,122,193,142,154,97
3,118,219,135,74,104
65,24,251,11,211,96
227,39,31,38,115,88
131,19,64,219,229,187
139,181,196,44,58,20
77,101,94,115,19,127
46,174,210,72,194,206
195,180,122,247,90,106
75,211,76,61,111,49
20,54,23,106,247,76
97,218,186,186,93,165
45,69,76,27,254,8
93,126,179,137,135,224
67,93,47,85,122,12
146,35,121,210,141,39
11,145,31,7,52,214
71,3,237,152,174,183
58,180,61,19,115,114
211,207,85,206,250,130
157,190,194,82,112,52
249,205,19,132,6,111
36,56,173,104,39,220
219,156,157,73,207,184
34,97,112,12,218,222
54,169,5,210,95,68
92,119,151,140,226,71
167,252,99,228,211,57
43,152,59,195,157,63
31,167,167,120,32,104
56,93,157,209,45,65
22,197,255,63,166,98
249,183,27,170,47,127
31,14,51,77,221,249
59,165,91,231,245,193
105,15,34,17,35,97
214,182,60,241,85,143
114,174,97,167,242,227
138,131,170,62,213,144
116,112,100,226,223,111
217,126,182,67,160,29
198,49,201,60,11,240
4,85,46,41,93,63
14,73,197,91,2,80
182,187,40,223,221,140
126,39,53,112,95,253
96,248,188,14,164,202
196,195,171,71,59,185
184,194,176,3,134,168
99,110,110,232,85,253
183,63,28,235,174,224
67,135,155,198,248,143
196,3,117,14,2,110
170,106,177,41,71,61
192,163,25,178,169,60
252,40,212,181,108,233
117,158,91,199,20,137
193,243,140,248,113,126
60,23,19,246,29,189
1,186,86,173,152,198
190,224,212,28,65,245
106,56,42,56,4,176
145,231,223,171,168,83
78,70,84,147,109,158
154,80,80,2,157,105
99,21,183,97,233,193
67,199,134,86,158,220
234,21,174,205,17,59
40,160,95,214,225,81
115,225,119,129,69,211
5,249,96,109,162,235
147,21,112,229,100,195
123,22,144,191,242,84
162,173,157,51,200,245
164,208,85,171,14,222
245,60,235,156,188,147
212,71,41,88,48,199
154,87,227,166,202,40
197,73,125,118,197,107
92,190,146,94,216,198
88,67,127,166,207,74
231,44,91,135,230,95
38,21,145,242,166,15
81,172,152,31,108,74
25,225,83,134,47,27
38,141,182,5,129,198
191,138,92,59,243,21
56,35,197,164,160,170
165,153,236,26,50,239
225,109,240,144,81,140
88,165,143,89,75,14
214,55,40,139,177,252
56,194,171,246,124,92
219,59,177,36,100,20
82,225,2,138,160,104
136,76,213,17,108,17
66,108,209,204,97,12
167,224,72,10,204,106
141,142,81,63,163,142
122,247,121,155,156,196
90,175,171,137,149,5
84,225,87,158,195,81
134,202,219,103,34,244
48,20,126,223,40,204
41,92,250,179,119,60
201,80,13,141,23,181
88,162,201,72,182,18
122,123,146,199,158,33
12,112,188,204,102,27
250,149,19,3,49,170
143,41,121,67,111,98
218,11,111,121,128,215
127,172,149,145,44,206
98,28,89,250,45,162
15,191,236,151,101,127
131,201,230,111,107,193
13,108,178,178,0,215
160,163,96,1,41,41
10,151,163,89,121,47
223,42,240,3,7,227
220,138,160,140,245,16
252,167,62,251,228,96
32,182,24,35,11,205
188,156,208,89,19,104
71,61,30,70,184,122
46,135,192,55,236,248
162,4,87,99,252,37
139,134,14,54,192,59
125,138,138,242,12,252
187,204,36,79,40,186
189,42,12,30,61,215
198,98,20,189,194,204
255,106,153,89,142,95
215,168,91,76,253,76
5,183,59,0,157,69
116,195,175,148,246,206
249,98,108,126,236,253
32,34,33,234,175,163
108,178,189,255,203,52
238,83,59,134,98,126
70,150,132,151,96,39
97,180,103,174,80,225
132,0,38,187,179,75
179,65,227,244,132,237
170,253,135,173,42,176
32,147,46,48,112,249
194,148,179,147,121,173
160,246,77,182,80,239
210,0,109,149,142,126
145,42,58,14,149,151
121,200,33,72,58,97
208,136,208,164,147,57
255,95,83,46,54,87
219,170,62,101,35,218
198,221,129,189,194,238
97,186,195,248,175,122
179,25,238,103,69,93
83,212,149,8,93,10
39,31,185,138,95,201
215,181,34,106,217,143
129,252,10,190,236,34
104,119,148,238,171,40
29,57,251,219,153,2
157,117,30,4,81,181
