b0,b1,b2,b3,b4,b5
252,116,33,253,82,225
124,94,169,234,190,107
244,211,69,36,150,192
2,12,1,38,192,129
12,72,150,224,194,30
109,46,208,69,133,38
154,193,36,204,128,42
136,23,236,138,136,141
236,206,40,171,246,223
68,2,86,65,14,68
151,198,2,159,97,102
70,165,71,56,247,239
244,137,5,12,18,214
200,70,8,167,100,217
196,33,126,82,168,204
126,234,248,155,211,196
84,222,111,34,209,99
69,167,150,137,178,44
66,52,229,57,60,207
13,171,118,15,12,103
118,245,204,21,186,203
134,201,123,8,42,52
151,185,2,167,17,121
249,171,99,79,7,147
115,176,142,227,79,159
147,54,48,168,123,94
186,26,182,172,240,60
183,29,144,255,17,112
121,175,59,77,110,18
97,232,22,234,138,27
237,172,72,12,224,134
190,75,52,193,41,44
134,4,139,98,13,7
38,83,225,76,206,178
171,178,127,98,24,71
45,167,228,9,140,68
94,230,106,157,83,231
124,205,201,170,56,79
191,163,36,43,160,87
106,46,195,181,141,225
158,46,214,245,134,21
155,107,148,3,115,65
142,148,223,163,34,43
163,55,107,168,195,110
237,129,152,24,213,141
231,158,45,182,244,0
21,64,11,244,5,69
66,246,245,84,21,255
75,160,81,106,45,163
180,11,225,69,78,182
243,176,22,227,10,31
181,174,33,141,242,222
38,66,241,69,87,182
254,160,16,186,9,86
164,62,56,92,255,171
176,47,99,21,71,187
247,166,68,169,70,30
55,110,248,193,147,236
208,200,165,104,216,226
225,255,94,224,90,158
40,230,246,253,20,17
91,73,184,16,71,137
39,188,1,165,192,200
188,104,213,242,231,166
93,169,75,14,49,55
251,136,130,124,201,25
168,29,78,143,115,175
78,237,83,152,124,245
185,181,135,65,155,212
212,87,39,110,225,193
158,252,214,145,166,33
201,114,248,46,83,149
204,243,186,182,230,240
29,23,15,90,247,88
212,217,231,33,109,226
160,47,122,21,74,171
241,255,71,224,87,142
46,191,245,180,5,129
66,152,181,101,209,228
181,236,17,168,201,206
232,123,154,186,116,246
157,52,39,73,81,208
61,245,29,37,223,64
178,84,82,15,108,39
64,209,212,101,247,116
164,205,24,42,93,151
139,18,189,56,117,79
189,243,37,38,160,193
58,108,142,144,143,161
79,42,179,103,242,133
134,106,155,83,228,28
204,79,170,227,47,223
165,18,40,216,54,225
152,30,213,142,135,159
171,182,47,96,117,70
61,247,125,36,201,64
40,52,22,153,74,37
49,176,203,195,105,93
130,59,25,62,61,12
253,86,177,126,51,168
250,238,242,217,150,65
82,68,188,6,21,195
107,189,131,101,25,132
221,90,35,120,179,139
210,253,84,81,127,109
168,64,14,164,7,184
67,167,165,233,168,170
78,223,131,130,57,249
63,99,12,71,182,231
160,29,170,15,15,167
119,41,204,230,122,189
90,245,120,213,235,231
171,77,175,18,13,120
38,107,145,83,113,188
143,197,143,30,159,126
166,72,185,64,215,52
102,233,117,26,45,220
180,51,145,90,241,184
215,199,230,159,141,38
62,65,124,196,169,174
30,77,238,194,41,141
54,94,72,74,192,161
204,90,250,232,210,218
228,64,220,100,99,244
119,197,124,158,233,134
154,91,36,136,32,12
146,6,128,35,40,19
166,136,233,44,250,4
178,162,18,123,40,26
38,140,177,46,147,133
160,250,138,114,237,158
88,22,201,138,8,93
164,171,8,31,52,142
105,15,210,23,20,42
251,87,210,30,148,46
163,85,187,159,134,118
59,92,126,27,248,236
67,248,229,195,252,189
193,149,60,211,205,164
218,8,32,164,146,88
0,9,128,4,88,2
105,129,18,88,152,9
197,132,126,154,120,164
155,216,4,81,130,109
217,16,49,25,27,157
28,119,95,252,218,1
160,160,202,90,105,136
146,92,192,11,172,5
108,194,224,173,94,92
122,203,250,201,66,200
53,72,153,240,197,103
110,229,193,156,188,215
149,166,179,137,50,252
10,81,197,141,254,158
32,166,242,89,22,9
26,100,28,148,79,131
99,57,135,175,91,173
88,108,121,176,251,67
114,21,142,43,159,247
118,4,204,98,42,247
55,212,232,151,58,194
238,205,89,138,121,93
155,59,20,46,59,85
254,31,160,238,42,121
247,155,100,180,4,17
66,73,181,0,65,208
36,245,16,53,217,25
177,29,67,159,117,246
77,164,66,8,101,36
180,192,17,44,9,132
196,90,46,104,181,210
209,180,69,193,102,188
165,53,152,201,149,232
83,170,172,239,252,185
1,151,16,210,249,100
83,36,108,160,112,154
63,68,188,86,21,238
107,169,211,110,116,129
221,8,243,84,246,159
52,38,105,81,82,61
188,61,5,221,82,179
124,114,137,254,108,96
208,246,101,116,84,237
111,56,97,111,182,161
32,58,130,30,233,46
154,5,164,162,136,27
108,140,0,142,192,79
140,35,62,211,172,132
236,138,56,141,191,206
4,27,226,76,79,2
227,113,95,143,186,63
38,188,97,53,246,137
164,44,72,84,224,175
62,93,108,203,96,169
6,94,19,74,232,145
218,193,240,204,231,106
189,195,245,61,197,205
62,186,76,182,130,144
41,97,22,38,154,113
36,159,128,6,56,3
127,129,136,56,220,159
227,134,15,251,103,2
5,241,34,167,131,121
185,139,71,93,23,219
90,144,24,225,13,254
150,32,162,114,91,30
8,62,228,156,156,7
135,195,187,157,230,119
45,92,228,123,188,122
101,250,148,162,227,27
95,188,26,37,204,176
186,147,86,224,158,30
70,238,199,25,143,253
95,1,122,112,170,159
95,230,90,13,72,166
112,217,95,97,58,70
142,135,47,171,229,47
76,197,82,174,252,125
145,249,17,227,25,239
189,105,37,98,0,231
32,125,226,57,47,63
5,108,114,224,254,94
112,202,223,105,194,66
125,5,25,82,221,60
67,77,229,146,44,144
52,129,25,8,157,20
199,91,47,216,37,17
144,217,209,97,117,166
173,137,60,28,13,207
198,59,31,126,62,72
252,192,241,172,119,204
252,154,177,132,243,218
54,208,184,5,87,130
254,185,80,183,61,80
237,125,120,105,107,178
35,98,51,135,58,251
238,210,73,132,0,90
64,40,132,22,202,74
9,129,164,88,200,105
232,178,106,210,19,196
40,222,86,226,206,31
75,238,81,73,205,176
122,3,58,161,174,250
205,146,202,16,73,169
32,78,2,35,225,51
206,138,219,173,192,108
60,48,221,219,99,48
7,171,3,175,49,237
107,232,99,74,183,145
240,177,231,83,237,220
200,51,168,154,238,196
217,142,33,95,242,186
6,118,163,92,59,155
222,116,82,221,108,67
96,229,134,124,155,89
132,25,90,77,56,130
79,201,3,24,17,189
137,197,28,126,223,248
130,3,201,33,216,2
241,129,87,216,190,145
212,161,247,26,228,252
220,49,163,219,203,208
89,85,41,63,198,12
31,102,206,69,11,198
213,95,7,250,115,130
158,249,102,147,37,32
160,194,90,109,8,144
84,193,47,44,133,100
138,228,13,220,70,51
231,122,205,202,202,57
201,191,120,68,75,166
97,105,86,162,62,59
60,254,45,176,244,3
117,65,141,244,222,37
34,240,195,87,109,158
192,22,140,10,46,197
181,142,129,159,168,214
46,230,117,157,93,151
123,18,202,56,73,191
160,68,42,38,87,177
78,163,179,187,226,230
79,93,67,91,117,152
13,149,134,19,155,104
244,2,245,65,85,244
191,165,20,40,219,86
224,30,30,14,238,231
153,157,181,87,1,254
240,224,151,126,66,200
197,72,238,240,249,151
115,82,206,156,75,167
225,105,142,162,95,187
10,38,53,177,121,131
171,89,239,25,105,125
34,41,67,54,53,168
121,142,187,95,182,26
32,108,178,48,146,59
64,62,20,28,235,79
187,19,38,56,161,127
218,168,16,254,137,112
172,47,92,213,91,167
248,105,131,178,89,226
9,111,36,33,96,82
166,44,121,116,251,45
50,36,74,48,97,187
54,198,40,15,118,135
76,43,210,215,84,70
223,103,2,69,241,6
167,147,57,176,175,67
93,85,155,127,148,8
51,68,154,150,4,226
98,63,23,60,122,237
250,216,34,193,147,76
208,146,165,64,120,244
59,245,94,69,250,198
162,207,59,75,110,17
1,233,144,234,81,123
141,170,126,15,152,231
53,253,233,161,42,74
135,129,235,184,235,103
251,5,130,50,153,58
101,14,148,215,163,38
171,161,63,106,140,67
238,229,201,156,184,87
151,174,178,173,178,124
2,25,193,45,124,132
105,138,114,93,158,11
22,229,58,28,206,175
171,189,47,101,69,68
246,246,52,20,121,75
123,49,10,43,149,183
115,128,206,248,107,147
179,112,226,143,127,111
72,65,80,164,189,88
21,121,139,235,93,75
27,113,60,15,141,199
62,63,236,252,8,177
196,211,254,36,192,240
44,119,20,252,251,49
178,43,194,55,93,56
219,79,224,19,14,8
183,228,208,140,37,78
208,243,133,118,250,236
18,216,200,65,232,164
234,216,59,193,158,92
214,203,166,9,105,100
34,36,83,48,108,171
48,159,43,70,103,23
85,250,223,162,194,43
77,55,18,72,248,0
243,128,118,248,60,19
157,200,247,56,244,239
245,57,5,207,18,187
120,118,11,188,101,101
244,228,165,60,24,205
205,234,58,43,190,183
100,176,196,19,110,72
129,192,200,252,104,241
242,247,230,84,141,79
14,115,119,222,140,146
174,128,125,168,57,14
159,23,166,122,169,90
254,56,208,255,229,112
12,239,6,185,115,55
46,168,229,190,252,132
145,138,1,221,160,243
10,118,181,156,49,151
219,210,144,84,97,47
118,133,76,42,242,215
214,70,150,71,34,71
227,7,143,179,191,34
228,99,92,119,155,252
180,65,145,100,209,164
37,200,80,184,173,87
220,126,147,248,160,195
218,109,208,144,53,65
25,244,157,101,7,100
211,196,36,222,80,34
205,19,74,88,145,137
193,220,124,243,249,182
195,64,13,148,6,19
67,104,149,130,195,153
77,245,50,37,202,48
185,187,87,70,30,215
110,134,193,171,12,207
54,171,104,63,2,156
113,103,255,165,128,40
152,22,197,138,14,157
167,167,9,169,244,78
101,99,212,231,215,61
150,237,18,24,88,45
169,148,14,83,71,204
151,154,130,180,233,113
58,47,142,181,63,177
204,35,250,211,194,196
221,78,35,115,243,142
198,255,143,16,63,121
28,75,31,225,62,14
140,231,174,189,173,181
12,1,214,192,246,12
116,102,253,117,17,109
217,160,49,74,27,177
172,99,204,247,218,180
144,241,1,119,144,172
177,92,147,187,128,230
120,125,91,185,120,103
43,181,231,97,173,198
204,63,10,220,117,195
253,189,193,5,60,146
205,128,74,24,33,173
146,204,16,74,201,33
200,2,248,129,83,200
188,216,213,161,231,138
237,189,216,5,49,130
203,217,73,81,48,61
139,29,29,63,95,76
90,82,232,140,90,206
232,203,154,233,116,218
45,32,180,66,81,101
13,164,214,8,38,100
145,84,1,191,64,196
84,110,111,113,209,79
245,179,5,130,178,153
114,101,46,20,197,235
46,171,37,191,32,132
98,74,119,1,156,240
215,183,102,160,197,58
110,206,145,139,161,221
106,243,99,214,135,214
43,150,119,114,92,206
11,171,229,111,76,225
82,190,188,116,181,253
17,161,89,202,185,121
247,43,100,231,4,61
242,93,38,11,65,101
20,164,219,24,32,61
146,29,16,47,89,21
89,27,249,28,67,31
229,190,12,132,230,138
61,45,189,68,5,118
66,236,69,88,230,249
253,19,97,88,134,185
203,55,121,40,203,6
233,51,26,10,188,165
245,152,165,149,216,147
177,192,227,252,127,193
248,28,227,143,191,255
36,0,96,64,54,36
24,112,77,191,34,4
99,34,119,163,28,171
191,159,100,54,68,88
70,105,167,82,73,220
0,115,192,62,220,28
131,207,137,219,60,112
45,255,20,32,123,82
58,28,62,175,220,189
19,149,88,243,249,246
195,100,13,132,70,26
103,108,149,192,131,188
73,229,224,108,174,48
157,251,71,34,23,227
42,143,167,239,41,137
102,92,37,75,208,241
85,119,191,236,164,8
152,68,197,166,46,137
117,172,45,140,212,30
167,78,185,211,183,116
224,205,62,106,76,211
130,164,249,120,51,43
154,167,116,249,205,51
122,74,138,129,237,232
232,42,250,151,210,226
148,95,99,106,71,131
135,185,251,167,98,105
199,18,127,248,24,3
141,129,254,24,224,237
254,120,32,219,146,96
112,22,63,10,124,117
153,253,149,97,19,230
152,205,37,234,64,171
132,95,122,106,74,147
129,224,248,238,115,249
222,195,114,141,142,110
31,209,238,21,233,235
170,107,111,147,1,48
176,139,83,77,28,146
95,128,10,56,5,191
130,132,57,106,95,35
138,99,253,151,193,18
156,152,103,133,181,186
129,134,232,219,26,224
60,222,29,162,239,11
89,117,25,45,221,4
51,82,90,156,8,231
196,253,158,49,22,251
154,18,116,168,29,30
143,94,175,90,189,88
245,121,245,235,101,171
4,143,50,15,106,39
67,177,213,227,247,175
196,173,30,28,94,239
234,153,11,229,21,76
219,242,160,70,122,39
90,177,216,243,241,246
199,228,15,140,71,62
231,236,157,136,135,28
203,255,169,64,46,52
21,249,75,163,49,107
171,163,111,107,129,67
120,181,139,209,157,85
215,127,182,200,32,8
146,4,192,34,44,19
52,200,169,40,222,6
226,227,31,95,190,90
36,200,176,40,211,22
228,186,28,22,175,202
61,25,189,93,69,123
118,234,12,27,166,204
105,10,242,21,214,43
182,119,96,92,198,43
175,119,109,76,192,114
172,62,124,220,217,163
161,75,234,177,75,243
177,70,227,183,31,224
254,14,112,231,223,125
146,73,16,0,25,0
13,16,6,89,3,73
17,144,25,209,13,117
150,109,146,80,16,13
9,6,84,19,79,72
147,80,192,157,108,71
96,231,198,125,159,89
22,89,26,73,28,128
31,136,14,60,135,253
139,129,29,120,159,107
198,67,95,69,154,86
148,142,35,15,243,183
6,224,243,30,118,190
220,52,131,217,9,209
20,117,155,125,148,9
19,68,24,150,77,194
66,61,5,61,82,205
124,74,105,225,146,110
208,17,133,9,218,212
112,199,127,111,200,65
24,164,157,216,7,49
131,235,217,203,81,121
29,171,31,15,62,119
108,220,192,163,172,91
236,232,72,186,160,214
250,102,18,149,104,99
226,183,207,112,155,79
68,19,86,72,158,64
198,196,111,14,113,119
223,172,146,44,128,52
136,25,12,141,22,142
90,47,200,181,24,209
221,229,243,44,166,164
153,56,5,15,130,215
57,70,239,55,25,104
253,34,241,67,87,181
158,161,150,186,210,54
196,56,14,95,135,202
59,153,190,117,68,221
246,35,36,115,160,126
234,56,155,191,196,100
30,116,78,221,99,131
103,249,133,131,90,153
152,229,85,252,255,161
176,42,195,23,205,186
154,6,228,163,28,27
191,204,100,26,244,76
213,98,167,231,121,141
203,94,57,26,255,28
208,127,165,56,40,207
150,235,50,27,42,44
39,180,209,161,37,202
128,185,232,87,106,174
195,253,141,193,30,60
158,253,134,145,27,33
156,34,215,211,70,148
151,35,2,227,177,95
227,186,15,230,167,13
57,246,79,100,67,68
101,150,116,146,93,0
11,80,5,29,2,223
81,66,93,181,11,1
213,48,247,203,116,153
13,5,22,82,218,76
64,130,228,73,92,96
59,246,30,68,110,198
113,143,95,223,90,18
88,168,9,222,132,114
170,126,127,152,216,53
225,153,174,213,77,135
242,27,134,44,123,116
250,13,50,166,74,121
65,155,52,212,41,39
86,1,222,96,242,214
118,70,92,71,75,231
209,77,149,178,19,130
40,249,54,243,8,22
180,138,49,13,187,150
6,114,99,94,23,154
234,180,219,241,32,71
130,39,185,49,167,11
201,245,88,101,249,180
163,65,27,148,156,115
7,254,179,128,178,248
82,83,172,12,236,198
184,175,55,221,104,147
98,192,135,76,75,210
225,84,94,191,106,180
67,241,101,199,164,191
168,20,46,139,85,173
31,140,94,62,234,252
155,209,132,85,218,111
176,145,35,65,131,148
217,243,33,102,162,165
59,120,206,11,235,229
75,76,241,18,183,152
112,181,191,81,132,93
218,107,48,147,43,64
167,20,89,251,105,98
2,39,33,49,226,139
239,109,73,64,112,52
63,25,92,125,59,249
78,67,51,197,170,222
143,194,175,29,125,127
105,104,66,34,165,51
120,202,139,233,237,74
104,113,146,191,208,116
21,61,75,205,113,90
111,184,145,39,193,129
156,216,215,161,230,170
237,63,216,76,17,162
201,203,72,121,16,187
25,86,61,62,125,76
217,114,161,46,122,133
218,234,176,219,243,96
70,134,39,43,113,231
15,237,247,8,36,244
144,53,1,25,208,157
117,71,109,247,192,36
156,16,7,201,3,152
17,245,137,229,156,108
151,240,130,135,73,107
208,35,85,19,159,216
246,17,244,105,229,114
108,238,16,185,233,87
106,62,195,188,141,229
142,44,159,244,134,5
11,98,213,7,71,211
215,148,214,179,38,50
161,122,122,170,154,255
228,208,12,37,6,208
211,5,100,178,228,18
92,72,11,224,133,78
74,243,193,214,220,246
3,180,97,225,118,238
172,25,188,205,69,170
118,143,156,47,55,213
104,151,226,194,143,77
111,82,97,92,22,187
202,54,89,184,73,71
160,55,170,24,175,173
221,44,51,68,218,150
32,226,114,127,30,24
126,237,184,152,7,197
131,158,153,246,165,100
56,228,95,252,106,1
243,160,230,234,125,27
153,92,117,59,253,206
65,59,196,142,94,15
202,231,25,221,253,115
33,110,162,161,187,122
198,10,207,101,203,68
185,22,23,26,106,252
147,209,128,213,216,103
177,181,163,193,139,220
221,83,163,124,235,137
187,124,70,9,231,100
109,196,112,62,127,28
216,127,161,184,42,199
151,207,178,155,34,100
35,20,83,187,108,230
0,189,96,85,102,47
229,117,12,237,214,184
54,55,152,120,181,187
209,134,85,219,79,176
19,35,8,163,180,219
225,32,78,130,35,169
51,238,10,201,229,200
108,184,176,151,211,66
148,149,99,3,231,177
205,163,250,11,194,165
93,120,251,107,242,3
70,33,151,114,210,206
68,75,198,97,95,86
186,94,54,138,248,45
211,148,52,243,89,54
153,8,37,20,144,219
1,96,48,166,27,89
108,25,32,205,2,106
81,19,141,152,254,21
240,235,167,123,105,202
2,121,161,27,74,156
17,231,201,237,152,104
21,178,139,130,109,121
16,107,25,51,61,10
173,85,252,127,161,248
42,227,151,223,242,146
6,96,35,86,19,158
104,246,210,244,4,85
66,111,245,17,5,217
146,177,80,115,189,62
229,76,156,242,135,182
107,160,83,106,44,131
180,137,225,12,110,150
241,162,23,203,42,153
39,229,1,140,208,222
165,98,184,231,119,253
204,129,58,136,142,236
207,152,171,53,223,41
178,102,66,21,69,43
246,199,68,15,214,71
22,71,250,71,130,135
185,107,167,35,105,227
130,111,249,17,3,25
145,189,81,197,125,254
233,32,154,2,68,161
6,26,147,108,224,128
190,72,84,192,175,44
93,100,235,100,59,4
94,50,106,250,19,210
168,212,126,231,120,157
203,199,57,95,239,58
9,110,164,33,184,82
199,172,79,172,227,44
191,164,148,40,3,86
129,158,40,214,246,230
20,29,107,79,99,19
71,184,151,167,194,169
157,126,87,104,206,194
235,141,91,126,120,8
219,132,224,122,62,58
188,254,245,176,149,131
67,153,149,245,83,165
252,232,161,186,218,198
192,207,12,107,118,243
12,22,182,202,48,9
187,4,70,50,103,122
21,202,171,185,255,103
96,69,198,38,191,113
52,79,137,99,60,39
173,209,172,53,204,217
186,161,70,250,183,18
240,248,87,115,174,206
237,139,152,29,117,143
109,159,64,22,84,10
79,69,131,86,153,158
37,86,240,254,23,112
234,207,123,203,74,89
17,137,25,220,29,115
207,110,219,65,128,20
216,11,33,133,34,218
195,64,205,148,106,19
115,168,142,238,207,153
139,53,93,41,251,70
98,23,87,42,222,231
194,157,157,103,23,101
250,196,162,206,27,75
236,17,72,201,176,232
67,122,165,138,248,157
211,199,52,223,233,34
10,3,37,161,160,138
202,77,201,130,56,89
63,169,12,46,22,213
234,7,171,163,175,107
237,67,72,117,144,189
145,85,17,191,217,196
17,126,73,168,192,78
236,35,152,211,245,228
197,172,46,140,213,174
167,141,185,190,7,68
227,214,63,214,124,22
89,202,73,121,128,43
88,23,25,138,253,93
209,123,53,170,41,143
182,95,32,74,98,33
151,50,210,234,68,91
134,104,123,82,186,28
118,175,252,61,1,221
80,243,125,118,137,108
44,32,212,210,103,36
21,224,75,174,33,109
242,160,38,122,17,90
169,184,254,71,240,199
135,111,187,193,38,92
129,75,136,177,124,211
169,164,238,72,57,192
159,124,70,73,231,64
109,212,48,55,91,24
216,61,225,157,46,215
69,134,214,155,6,36
51,112,90,143,40,239
102,249,69,19,54,216
168,1,222,128,242,168
118,126,188,88,181,233
209,170,117,207,157,187
55,6,40,243,118,246
140,20,46,203,85,137
31,156,30,55,206,248
155,147,196,112,222,127
98,216,71,65,167,212
201,151,40,82,230,172
93,60,235,77,187,18
6,56,35,127,147,136
48,252,155,113,132,15
218,71,16,135,249,75
131,49,121,171,171,79
111,19,65,120,148,171
195,31,93,190,91,4
200,50,40,154,54,196
184,14,23,135,234,187
139,246,125,68,89,118
105,44,82,4,236,34
56,211,63,228,172,12
28,198,207,175,11,45
117,36,109,192,112,60
63,29,220,127,51,248
106,195,179,205,226,218
47,64,181,84,81,255
109,224,64,46,36,21
240,75,167,33,105,226
162,111,123,17,74,57
177,191,67,196,85,222
111,178,209,34,69,131
6,153,179,37,66,160
245,122,117,234,157,171
231,15,77,247,82,36
220,48,35,219,19,208
56,213,31,231,222,13
146,230,16,93,105,43
98,7,7,35,243,227
198,207,223,11,18,117
56,29,207,143,59,63
110,44,65,244,228,229
60,60,205,221,170,51
15,186,183,38,240,225
23,126,154,200,164,200
216,40,225,150,254,210
16,132,41,74,86,49
142,123,223,218,82,16
140,41,78,214,51,134
122,251,90,210,24,196
45,238,84,41,207,86
123,94,90,26,200,172
200,220,168,227,158,255
246,144,4,33,2,82
145,12,97,150,246,210
20,4,43,66,87,21
14,251,215,146,86,176
14,51,7,250,179,130
242,249,86,83,62,76
172,194,156,173,103,156
101,183,244,128,133,8
74,212,161,199,26,255
252,208,1,165,0,200
208,104,229,50,252,202
81,169,141,206,94,59
202,254,89,208,201,117
104,45,226,148,47,99
85,71,159,247,182,4
160,98,26,55,44,184
228,151,252,2,129,193
104,252,162,241,155,87
212,30,151,78,162,211
187,68,230,22,61,106
125,99,153,103,245,37
133,192,154,188,68,245
230,53,173,121,140,107
94,243,26,150,188,226
53,191,57,132,111,90
113,88,159,185,198,39
127,113,200,79,248,163
3,219,177,208,99,245
55,197,200,158,184,198
183,239,48,137,107,76
35,18,211,184,68,231
166,61,169,125,14,41
87,246,62,132,124,170
121,159,155,86,52,30
121,78,219,51,128,42
248,23,211,138,148,253
227,49,47,171,133,47
122,197,74,206,241,203
151,249,114,131,46,105
165,210,72,180,0,209
64,101,180,52,129,89
8,185,20,215,27,38
252,33,17,210,153,244
101,101,116,228,237,60
56,77,223,162,50,43
58,55,46,184,229,183
252,128,129,136,72,220
160,227,154,127,244,152
5,5,130,210,153,68
101,54,116,200,93,40
171,70,223,23,2,122
241,26,215,156,198,183
175,48,173,107,92,99
27,247,188,68,165,230
24,173,109,220,96,51
246,26,196,108,206,112
171,223,95,82,90,92
8,139,196,205,94,42
122,247,154,212,180,199
17,47,249,133,3,90
209,152,197,213,238,183
169,176,174,67,93,197
155,62,148,44,163,84
155,159,4,118,114,124
94,25,234,237,107,216
99,81,183,157,192,183
60,80,237,237,120,40
107,150,179,114,50,142
58,111,254,145,0,161
144,90,209,40,197,134
238,155,25,164,61,72
93,112,171,111,95,1
90,112,184,159,87,198
94,159,74,166,81,249
77,227,50,47,170,53
47,185,197,39,126,193
200,140,248,206,179,235
178,203,98,73,7,0
19,240,8,199,4,239
242,57,6,63,19,124
120,137,251,204,98,90
247,8,212,244,231,53
61,233,205,42,122,71
154,135,180,235,161,59
106,142,3,239,225,201
14,248,23,147,138,176
253,243,113,38,143,129
47,56,133,111,202,225
25,222,157,114,167,110
121,193,219,124,240,9
183,4,64,242,100,118
20,124,107,121,243,11
102,181,5,49,210,203
244,73,69,96,54,230
24,29,109,143,96,31
70,14,87,103,206,197
155,142,148,127,163,120
43,139,151,125,114,201
110,72,33,192,146,252
64,81,228,45,236,84
40,239,86,249,94,19
58,232,174,218,221,128
195,24,109,189,176,5
3,2,209,177,69,195
182,189,224,53,46,25
197,237,126,168,104,190
178,212,178,71,18,7
248,35,131,147,249,240
195,103,109,133,192,26
188,12,245,198,181,191
49,132,107,218,115,80
158,157,70,167,119,57
204,239,122,185,74,247
49,212,235,247,59,68
238,22,57,234,127,107
152,67,117,165,141,136
158,28,198,239,175,25
45,125,4,105,82,114
60,30,61,206,253,59
145,78,113,179,223,194
210,29,68,47,118,85
76,79,242,227,6,95
179,74,34,145,179,97
194,134,253,107,17,99
57,167,175,73,173,80
76,125,34,249,67,83
53,156,169,151,158,82
182,204,112,10,255,5
208,114,181,62,113,204
223,250,162,2,251,33
82,34,188,51,117,218
141,176,238,3,121,225
139,110,221,1,131,80
217,157,97,87,102,190
197,52,142,201,15,136
23,60,138,237,141,216
30,49,142,251,223,146
82,48,12,59,6,222
51,2,250,177,82,243
188,86,229,238,28,169
239,158,105,54,210,8
4,36,130,80,9,13
4,22,82,74,76,1
130,192,217,76,97,50
246,138,84,45,143,84
31,95,78,90,83,200
140,216,206,161,235,186
235,102,219,5,0,50
208,26,69,12,134,214
139,6,45,51,116,74
141,97,238,102,233,213
26,119,220,156,147,135
128,251,184,114,103,190
21,164,235,136,59,124
158,9,134,228,91,28
104,63,242,156,6,103
195,85,157,159,151,22
50,250,122,82,154,140
100,238,244,57,149,95
83,250,92,194,139,173
109,108,96,96,246,54
116,120,93,123,171,106
111,3,145,113,241,175
231,205,13,154,86,20
142,107,15,211,55,20
168,251,30,242,62,150
60,162,125,155,25,20
61,27,93,92,27,123
204,10,90,197,136,206
156,235,167,187,105,166
2,73,97,0,38,144
17,33,9,130,148,89
99,105,39,130,1,185
32,199,2,111,241,17
7,153,147,181,80,225
253,126,225,104,158,162
198,187,79,54,19,104
104,130,178,201,114,72
46,0,149,224,67,174
37,237,240,168,39,94
145,218,161,240,250,231
114,221,206,67,59,197
174,94,141,202,174,57
253,255,97,32,70,130
39,41,49,230,11,237
101,72,100,240,180,55
81,88,221,185,227,7
111,179,193,34,220,131
67,137,149,252,83,161
236,234,232,187,218,214
80,198,77,111,66,97
85,22,191,218,52,16
185,73,87,48,62,235
28,155,63,132,44,58
84,222,143,34,175,99
125,71,137,119,188,44
165,212,152,183,5,208
242,181,118,113,236,95
232,234,10,251,165,210
104,180,18,209,72,69
176,166,131,89,41,153
6,85,19,79,216,147
17,192,185,252,87,97
238,198,233,143,26,95
124,138,73,141,128,94
24,42,237,151,216,18
145,136,97,220,182,243
144,22,241,10,23,149
170,179,143,242,255,6
80,115,77,62,146,76
160,2,154,1,100,160
164,26,88,76,137,162
140,75,110,225,1,158
144,214,161,102,58,165
126,248,232,147,250,192
194,204,109,74,240,113
215,63,246,236,4,24
194,77,237,2,40,81
54,173,136,60,28,157
207,135,59,59,238,46
73,245,192,101,188,52
133,217,10,177,21,243
155,166,244,105,21,114
27,238,44,73,244,224
101,62,52,204,249,42
179,7,242,179,134,114
251,94,82,26,204,44
202,212,169,199,30,127
254,216,0,129,128,72
216,32,225,146,126,208
24,133,13,202,214,57
198,127,127,88,72,89
160,169,74,94,49,138
251,221,210,83,52,12
169,70,158,55,38,248
225,19,254,152,192,165
236,88,168,233,222,250
114,146,158,96,102,214
53,6,121,211,91,116
152,13,5,134,82,155
76,100,18,244,72,85
96,175,230,93,13,75
86,113,30,95,158,202
54,137,184,44,71,148
231,179,61,162,173,11
124,85,9,239,212,105
23,114,26,206,44,203
244,169,69,30,54,222
248,2,147,129,96,248
166,115,217,94,209,58
133,142,234,159,155,230
52,77,121,98,107,39
19,33,248,162,227,219
95,208,26,21,12,171
214,159,86,38,94,113
74,223,177,194,35,253
51,193,74,220,177,195
147,253,240,193,39,108
129,192,136,252,76,241
226,183,239,112,137,79
76,51,82,218,156,64
231,228,125,140,121,30
251,30,146,62,160,60
186,29,150,175,18,61
120,61,107,157,99,119
103,140,197,190,174,132
189,170,21,15,171,215
47,86,229,94,28,250
239,178,217,34,65,3
4,145,178,1,194,32
253,50,113,74,31,177
174,35,205,243,218,38
208,177,5,83,146,252
240,81,183,45,192,228
60,124,93,249,235,35
107,35,131,35,249,163
195,75,221,145,83,17
188,185,197,151,126,146
200,160,72,218,32,224
178,126,82,24,204,45
234,212,43,199,87,95
222,218,18,128,168,104
94,178,170,178,127,242
24,6,45,131,116,25
141,77,94,114,122,222
26,194,236,205,88,170
121,223,155,114,52,14
57,71,255,55,128,104
184,50,215,154,70,180
135,49,11,235,149,75
115,241,14,199,151,143
178,191,34,116,99,29
119,191,108,164,64,152
100,69,180,102,129,117
40,173,198,220,63,3
220,113,211,255,244,192
5,44,2,196,193,78
44,179,244,146,197,0
78,208,35,133,19,250
216,194,193,237,76,232
114,186,190,118,244,220
21,35,203,195,217,93
209,59,53,142,41,159
246,86,4,78,98,99
215,23,214,250,150,18
226,104,95,18,170,120
127,155,184,52,103,153
